dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,89,827,90,828,LIG08,REC08,Synthetic,Secreted Signaling,77.36924743652344,2.923491954803467,0.5,0.47585970163345337,0.9624465703964233
simulation_data,sample1,82,1460,83,1461,LIG08,REC08,Synthetic,Secreted Signaling,73.23933410644531,3.0600547790527344,0.5,0.47578299045562744,0.9623530507087708
simulation_data,sample1,214,663,215,664,LIG08,REC08,Synthetic,Secreted Signaling,76.68767547607422,2.8457324504852295,0.5,0.4756956100463867,0.9622465968132019
simulation_data,sample1,188,876,189,877,LIG08,REC08,Synthetic,Secreted Signaling,78.79086303710938,3.2850425243377686,0.5,0.47568073868751526,0.9622284173965454
simulation_data,sample1,250,1204,251,1205,LIG08,REC08,Synthetic,Secreted Signaling,74.0,3.767313003540039,0.5,0.4756685495376587,0.9622136354446411
simulation_data,sample1,516,630,517,631,LIG08,REC08,Synthetic,Secreted Signaling,79.20858764648438,3.211711883544922,0.5,0.4756200313568115,0.9621545076370239
simulation_data,sample1,299,777,300,778,LIG08,REC08,Synthetic,Secreted Signaling,79.30951690673828,2.8718185424804688,0.5,0.4756074845790863,0.9621392488479614
simulation_data,sample1,562,1209,563,1210,LIG08,REC08,Synthetic,Secreted Signaling,78.77182006835938,3.5894203186035156,0.5,0.47557884454727173,0.962104320526123
simulation_data,sample1,250,1158,251,1159,LIG08,REC08,Synthetic,Secreted Signaling,78.51751708984375,3.5171029567718506,0.5,0.47551941871643066,0.962031900882721
simulation_data,sample1,270,1130,271,1131,LIG08,REC08,Synthetic,Secreted Signaling,78.23043060302734,3.043947458267212,0.5,0.4755162298679352,0.9620279669761658
simulation_data,sample1,377,1214,378,1215,LIG08,REC08,Synthetic,Secreted Signaling,79.62411499023438,2.9393632411956787,0.5,0.47550466656684875,0.962013840675354
simulation_data,sample1,509,1209,510,1210,LIG08,REC08,Synthetic,Secreted Signaling,78.72102355957031,3.3686208724975586,0.5,0.475456178188324,0.9619548320770264
simulation_data,sample1,427,962,428,963,LIG08,REC08,Synthetic,Secreted Signaling,79.64923095703125,3.0731070041656494,0.5,0.47545480728149414,0.9619531631469727
simulation_data,sample1,198,1342,199,1343,LIG08,REC08,Synthetic,Secreted Signaling,79.62411499023438,3.0829665660858154,0.5,0.47545039653778076,0.9619477391242981
simulation_data,sample1,55,1232,56,1233,LIG08,REC08,Synthetic,Secreted Signaling,75.92759704589844,3.5171029567718506,0.5,0.4754449129104614,0.9619410634040833
simulation_data,sample1,379,825,380,826,LIG08,REC08,Synthetic,Secreted Signaling,76.65507507324219,3.28351092338562,0.5,0.4753912091255188,0.9618756175041199
simulation_data,sample1,581,1244,582,1245,LIG08,REC08,Synthetic,Secreted Signaling,74.6860122680664,3.5596635341644287,0.5,0.47534140944480896,0.9618149995803833
simulation_data,sample1,584,1048,585,1049,LIG08,REC08,Synthetic,Secreted Signaling,79.75587463378906,3.3686208724975586,0.5,0.4753378927707672,0.9618106484413147
simulation_data,sample1,251,1360,252,1361,LIG08,REC08,Synthetic,Secreted Signaling,76.94153594970703,2.9393632411956787,0.5,0.47533559799194336,0.9618078470230103
simulation_data,sample1,29,1209,30,1210,LIG08,REC08,Synthetic,Secreted Signaling,78.39005279541016,3.767313003540039,0.5,0.4753091335296631,0.9617756009101868
simulation_data,sample1,159,1220,160,1221,LIG08,REC08,Synthetic,Secreted Signaling,79.05693817138672,3.0731070041656494,0.5,0.4753080904483795,0.9617742896080017
simulation_data,sample1,327,670,328,671,LIG08,REC08,Synthetic,Secreted Signaling,79.8122787475586,3.447850227355957,0.5,0.4752850830554962,0.9617462754249573
simulation_data,sample1,92,1158,93,1159,LIG08,REC08,Synthetic,Secreted Signaling,78.51751708984375,2.8457324504852295,0.5,0.4752669334411621,0.9617242217063904
simulation_data,sample1,88,1265,89,1266,LIG08,REC08,Synthetic,Secreted Signaling,77.6208724975586,3.28351092338562,0.5,0.47526395320892334,0.9617205858230591
simulation_data,sample1,417,1146,418,1147,LIG08,REC08,Synthetic,Secreted Signaling,78.79086303710938,2.9393632411956787,0.5,0.4752565622329712,0.961711585521698
simulation_data,sample1,298,1288,299,1289,LIG08,REC08,Synthetic,Secreted Signaling,78.77182006835938,3.35148286819458,0.5,0.4752238392829895,0.9616717100143433
simulation_data,sample1,188,976,189,977,LIG08,REC08,Synthetic,Secreted Signaling,79.5110092163086,3.2850425243377686,0.5,0.4752095341682434,0.9616542458534241
simulation_data,sample1,150,1379,151,1380,LIG08,REC08,Synthetic,Secreted Signaling,77.69813537597656,3.012596607208252,0.5,0.47520703077316284,0.9616512060165405
simulation_data,sample1,590,1389,591,1390,LIG08,REC08,Synthetic,Secreted Signaling,74.06078338623047,2.943369150161743,0.5,0.4751907289028168,0.9616313576698303
simulation_data,sample1,446,1176,447,1177,LIG08,REC08,Synthetic,Secreted Signaling,78.92401123046875,3.5894203186035156,0.5,0.4751838147640228,0.961622953414917
simulation_data,sample1,29,1007,30,1008,LIG08,REC08,Synthetic,Secreted Signaling,79.75587463378906,3.2917306423187256,0.5,0.475170373916626,0.961606502532959
simulation_data,sample1,239,1341,240,1342,LIG08,REC08,Synthetic,Secreted Signaling,79.61155700683594,2.904245376586914,0.5,0.4751611351966858,0.9615952968597412
simulation_data,sample1,386,1087,387,1088,LIG08,REC08,Synthetic,Secreted Signaling,79.64923095703125,3.1362950801849365,0.5,0.47515052556991577,0.961582362651825
simulation_data,sample1,521,1069,522,1070,LIG08,REC08,Synthetic,Secreted Signaling,71.16881561279297,2.5337135791778564,0.5,0.4751454293727875,0.9615761637687683
simulation_data,sample1,571,647,572,648,LIG08,REC08,Synthetic,Secreted Signaling,77.8331527709961,2.8000705242156982,0.5,0.47513213753700256,0.9615598917007446
simulation_data,sample1,594,745,595,746,LIG08,REC08,Synthetic,Secreted Signaling,74.24958038330078,2.8000705242156982,0.5,0.475128173828125,0.9615551233291626
simulation_data,sample1,181,832,182,833,LIG08,REC08,Synthetic,Secreted Signaling,79.83106994628906,3.0829665660858154,0.5,0.47511500120162964,0.9615390300750732
simulation_data,sample1,251,1146,252,1147,LIG08,REC08,Synthetic,Secreted Signaling,78.51751708984375,3.155477523803711,0.5,0.47510865330696106,0.9615312814712524
simulation_data,sample1,166,825,167,826,LIG08,REC08,Synthetic,Secreted Signaling,76.47875213623047,2.8457324504852295,0.5,0.47506603598594666,0.9614794254302979
simulation_data,sample1,557,903,558,904,LIG08,REC08,Synthetic,Secreted Signaling,76.27581787109375,2.876185417175293,0.5,0.4750629961490631,0.961475670337677
simulation_data,sample1,429,1195,430,1196,LIG08,REC08,Synthetic,Secreted Signaling,78.10249328613281,3.447850227355957,0.5,0.47503018379211426,0.9614356756210327
simulation_data,sample1,116,1365,117,1366,LIG08,REC08,Synthetic,Secreted Signaling,78.79086303710938,3.418800115585327,0.5,0.47496503591537476,0.9613562822341919
simulation_data,sample1,505,903,506,904,LIG08,REC08,Synthetic,Secreted Signaling,76.15773010253906,2.876185417175293,0.5,0.4749566912651062,0.9613461494445801
simulation_data,sample1,250,1360,251,1361,LIG08,REC08,Synthetic,Secreted Signaling,76.40026092529297,3.211711883544922,0.5,0.4749559760093689,0.9613452553749084
simulation_data,sample1,308,1048,309,1049,LIG08,REC08,Synthetic,Secreted Signaling,79.39773559570312,3.144890308380127,0.5,0.4749443829059601,0.9613311290740967
